delta 1.0
u 0 0.0 0.0
x 27603 -276.8515534701019 -299.3886252047768 1.7807123993834821
u 27604 1.0069179583738328 0.003542842414238438
x 27604 -277.0724162983655 -298.14329513884866 1.7119356133716765
u 27605 1.024183638425513 0.008440036944147522
x 27605 -277.28783285171636 -297.17320579285973 1.8666828236006472
u 27606 0.9870760460808291 0.009493426087091347
x 27606 -277.6306008412917 -296.2303107376844 1.9722589829769621
u 27607 0.9919016772292067 -0.0013207477082781164
x 27607 -278.11571508146915 -295.2278188470251 2.0707169728630737
u 27608 1.0043818209527926 -0.010327469895178265
x 27608 -278.4370704751698 -294.59510710506066 2.010773679407607
u 27609 0.9865095453830407 0.004084456969755818
x 27609 -278.8255186189022 -293.86782971967426 2.1119468999978075
z 27609 15686 8.329880393975257 -1.105636176683717
u 27610 0.9668753743128254 -0.011985865785110827
x 27610 -279.18837169004735 -293.13963774127853 1.9542081396204551
z 27610 15686 7.93789521133966 -1.2023976754925538
u 27611 1.0502462385348053 0.005476868023791632
x 27611 -279.5996299632937 -292.0311156473538 1.8978975195558494
z 27611 15686 7.625701960497607 -1.3368509443070078
u 27612 0.9741205768451339 -0.008929339175297854
x 27612 -279.83700382330613 -290.85427891971756 1.6417640350651874
u 27613 0.9553534755230314 -0.014886042484780473
x 27613 -279.9265109950688 -289.91500359573007 1.6898425587729342
u 27614 0.9484116399428497 0.005623583131357147
x 27614 -279.9884055779344 -289.2094635227467 1.6267551308486006
u 27615 1.0007498934166472 0.0015064323780445902
x 27615 -280.01185220792036 -288.0046246592773 1.5537533837263924
u 27616 0.9352072747781899 0.0008842194949849637
x 27616 -279.97344079339456 -287.29992013032233 1.4789327986322967
u 27617 1.0317214493563438 0.0058856434648739695
x 27617 -279.9135148649758 -286.3889206097535 1.531288287019616
u 27618 0.963028290861539 -0.0065083250265698216
x 27618 -279.732807806733 -285.2228258221791 1.3028147990639187
u 27619 0.9993889018027364 -0.004009899170100406
x 27619 -279.5092661092769 -284.3374927166067 1.3441278518319235
u 27620 1.1361299030156329 1.5707963267948966
x 27620 -280.21300376054563 -283.55397093457543 -3.022111568778075
u 27621 1.0061479068007941 0.003998970603765814
x 27621 -281.56959444722537 -283.7732752142941 -2.9405300441818727
u 27622 0.9394076462942965 -0.018034601023065682
x 27622 -282.4326130816433 -283.9312712574633 -2.980518054277187
u 27623 0.9812828143936716 -0.020642216287292306
x 27623 -283.4556896248459 -284.30702803529385 -2.598694476289747
u 27624 0.9400281136392636 -0.0006083273376887331
x 27624 -284.11895159934375 -284.76816362054075 -2.4694234956562724
u 27625 0.9674945218404427 -0.004357997923671164
x 27625 -284.8659186242983 -285.30387805131045 -2.569426942917034
u 27626 1.0831095664457335 0.00931747446493815
x 27626 -285.74448119862217 -285.96006843853564 -2.4307417441240315
u 27627 0.9489155613249105 0.0011664695817831896
x 27627 -286.7611688346135 -286.98406554448746 -2.27448352444294
u 27628 0.9265535395068992 -0.0021276378441366117
x 27628 -287.2664817981441 -287.58427766193705 -2.2666436943463952
u 27629 0.9705246439773129 0.001730077045029242
x 27629 -287.86582841727966 -288.2000944161524 -2.4186392573442803
u 27630 0.9631151827373831 -0.005196592261299152
x 27630 -288.7116183379088 -289.0076478467083 -2.3399950178682163
u 27631 0.9829269264781556 0.002705591699956538
x 27631 -289.3184099502194 -289.57341232816657 -2.44234439078142
u 27632 0.9950922702048848 -0.0021029567633799808
x 27632 -289.9376940739747 -290.08795995861755 -2.454269639538979
u 27633 1.0108858148072377 0.006086712928458056
x 27633 -290.63544595224096 -290.6483274515249 -2.47565385122534
u 27634 0.9780715126328386 0.004480742739584302
x 27634 -291.47176105117916 -291.238879209603 -2.577867709095545
u 27635 0.9926422700032779 0.0086772250769185
x 27635 -292.12192749794445 -291.5959800519832 -2.700790447590646
u 27636 0.9734743232037606 -0.011167434123631073
x 27636 -293.3033402867022 -292.13843766520097 -2.721504252750921
u 27637 1.0474859189494155 0.0065111951349718636
x 27637 -294.19035945433865 -292.56827773406496 -2.659194489797702
u 27638 1.003675612757005 0.002271958547960669
x 27638 -295.10879057433084 -293.0669497283041 -2.6291454361086166
u 27639 1.001030581493028 -0.005034268773107039
x 27639 -296.1108662298961 -293.6680134520993 -2.5734674995621836
u 27640 1.0052713883710582 -0.0019309154538853573
x 27640 -297.0880013637341 -294.2961860175438 -2.567022188240397
u 27641 0.9711665738050225 0.001817750676695372
x 27641 -297.75625926998737 -294.81457337089165 -2.3966318191420353
u 27642 1.0532166146417659 0.0007477252781754948
x 27642 -298.32959935466664 -295.3564032557987 -2.372254051830636
u 27643 1.06176296466712 -0.0014586925472368805
x 27643 -299.1811258458915 -296.1988144898368 -2.3508970351780696
u 27644 0.9757716214209796 -0.007932433575229679
x 27644 -299.7865160259649 -296.7899815592507 -2.385264214932361
u 27645 1.090536791666408 1.5707963267948966
x 27645 -299.75230719836327 -297.9250455742051 -0.6960702059097277
u 27646 0.9957676668787219 -0.003299668597222294
x 27646 -299.06214399646166 -298.58614060611364 -0.8317088994263324
u 27647 1.0084783992404442 -0.009722644376135724
x 27647 -298.44071572698476 -299.5197792919779 -1.1353586316576734
u 27648 0.9819136332580317 -0.014816715706310813
x 27648 -297.89179773683077 -300.4033694998991 -0.894458036366518
u 27649 1.0293095794694258 0.002157016423570037
x 27649 -297.09519879267566 -301.35407015843765 -0.8522715108761934
u 27650 0.9672291223746136 -0.0065659275160822
x 27650 -296.3671737042175 -302.1220446519782 -0.7719204364681547
u 27651 1.039953520297009 0.013253512394333677
x 27651 -295.55275937320977 -303.01040806707437 -0.8856783478026928
u 27652 1.0321188037587368 -0.010573795433604104
x 27652 -294.98514255454614 -303.64254561129474 -0.7925710294828208
u 27653 1.0318602097982779 -0.008516175741607063
x 27653 -294.47246489806486 -304.2518509488643 -0.9500458009201012
u 27654 0.9859954834324767 -0.0007021692225542129
x 27654 -293.9360591135039 -305.000282595228 -0.9478457172142374
u 27655 1.0075200628604966 0.005674566630164333
x 27655 -293.15453970375756 -305.95112291440887 -0.8178117524077
u 27656 1.0579509771651614 -0.00206852985890729
x 27656 -292.3804934689761 -306.63190435151 -0.6249455640125081
u 27657 0.9499482624678164 0.01563658274865979
x 27657 -291.75982792462224 -307.01481623295473 -0.4806155972664654
u 27658 1.0280179359539707 -0.00376932381887269
x 27658 -290.93414508068236 -307.4939950996244 -0.5710645224398583
u 27659 0.9746771098165954 -0.015161883656425937
x 27659 -290.33908583837 -307.85798218246947 -0.5268655236296889
u 27660 1.0466147186038006 0.005077818174108544
x 27660 -289.64772561129524 -308.3468008184486 -0.7040035012276826
u 27661 1.136253341253816 -1.5707963267948966
x 27661 -289.43832505513643 -309.474707586978 -2.0704607906917354
u 27662 0.9969825851927873 -0.0028628905614771997
x 27662 -289.99087304397915 -310.30783192266557 -2.24236261442828
u 27663 1.0416918592821247 0.01208937171878236
x 27663 -290.60934275794955 -311.11213452642386 -2.2102703727473374
u 27664 1.0306129025884583 0.004257522995971217
x 27664 -291.4691392891798 -312.50383922317957 -2.038133755998828
u 27665 1.0616849530152612 0.003947161411444583
x 27665 -292.001223596648 -313.531855239049 -2.0586896819944447
u 27666 0.9609610935733267 -0.0020299717276144494
x 27666 -292.38865169207725 -314.31826685110445 -1.9984085917670003
u 27667 1.0237906277399211 0.010050104546251699
x 27667 -292.79409478181844 -315.2895121406004 -1.9340951307043412
u 27668 0.9840338789432919 -0.0019594575867850034
x 27668 -293.19772714361926 -316.5406414229791 -1.8316429687800975
u 27669 0.9764727950939395 -0.006702996144766217
x 27669 -293.47304831757475 -317.5707922757947 -1.8322677278187216
u 27670 0.9685449731607843 -0.0007695922285822516
x 27670 -293.8792497075339 -318.86953884952567 -1.9155759550645846
u 27671 0.9463472447534687 -0.004982649939780975
x 27671 -294.16532656232016 -319.6414093777907 -1.9358811255948971
u 27672 0.9909401763374195 -0.011330139947735386
x 27672 -294.4270621690451 -320.413755412444 -1.8591868961393287
u 27673 0.9706217678534654 0.003308645927650539
x 27673 -294.65435287107937 -321.29984905116436 -1.7845958139030211
u 27674 1.0498153638064243 0.0008203644003089127
x 27674 -294.87716011218544 -322.2647245474033 -1.8108772596021512
u 27675 1.0167997506653403 0.00913968725765964
x 27675 -295.2500454308813 -323.4387116629868 -1.9458059169819921
u 27676 1.0096053388789668 -0.0018112493889512837
x 27676 -295.64021892428235 -324.3084456667171 -2.0391855985359775
u 27677 1.0524661116461864 0.011152353260669103
x 27677 -296.25346738777705 -325.4600563064645 -2.081045055657962
u 27678 0.9746215354242175 -0.010947556520957058
x 27678 -296.8519009464006 -326.68136490931954 -1.9717687933368488
u 27679 0.9839750928921279 0.003843599256945842
x 27679 -297.3324166350059 -327.8056740113716 -1.9776061930876931
u 27680 0.9887858941314392 0.005823115220171447
x 27680 -297.68494366380975 -328.8271542832063 -1.8286171046547737
u 27681 1.003436069608051 0.00401360317049432
x 27681 -298.0159954571692 -329.75709460550297 -1.996982259399584
u 27682 1.0064006083946475 -0.013925727440465498
x 27682 -298.39963132122034 -330.586169965525 -2.0113853137412065
u 27683 0.9883029370660728 -0.00022491874222917716
x 27683 -298.8368503886568 -331.460445827059 -2.057651039419521
u 27684 0.9504698016333478 -0.0058202796268307395
x 27684 -299.2369152618404 -332.14744928870374 -2.1385973234592597
u 27685 0.9951831481961241 0.005724703042118198
x 27685 -299.73471832127336 -332.98386834872224 -2.0767012917879173
u 27686 1.0368817437230367 0.00952623367602801
x 27686 -300.12373732623917 -333.7533735737566 -2.0010378234054733
u 27687 0.9868138134889963 -0.0009785536400588543
x 27687 -300.55090528380964 -334.58843838064394 -2.0862266163902476
u 27688 0.9979108500209456 -0.011534457757707946
x 27688 -300.9411226954963 -335.24489884415476 -2.127988367681987
u 27689 1.0189675099344693 -0.002910876999048564
x 27689 -301.33714186910424 -335.71356745221453 -2.416758115095568
u 27690 0.9757017929697985 0.004149424373759601
x 27690 -302.1972459373895 -336.3923069714017 -2.530263853806968
u 27691 0.9393719742899302 0.0025828415161059143
x 27691 -302.8153029214246 -336.78242378458935 -2.626832552656779
u 27692 0.9810575402369137 0.011339083248906532
x 27692 -303.67205584688475 -337.36823718655376 -2.4568661579960356
u 27693 0.9575491923679178 0.0022895852063265208
x 27693 -304.5090806722282 -338.06055331596184 -2.4442042668847463
u 27694 1.0081356515322835 0.005014710636688949
x 27694 -305.10264889243143 -338.5286362779675 -2.503489366072544
u 27695 0.9560598237092492 0.00016231679704158691
x 27695 -306.1331718453952 -339.19920457307006 -2.625952074640171
u 27696 1.0692563477750208 -0.0005310131195001619
x 27696 -307.1156621739136 -339.8185575458794 -2.532300160456151
u 27697 0.9944337066848808 -0.006900018423199414
x 27697 -307.9734995731039 -340.413800481323 -2.53766104649751
u 27698 0.9306688709248931 -0.001998938689484274
x 27698 -308.7793336481989 -340.7956480867824 -2.860498675781995
u 27699 0.9842204674870347 0.009570083533535789
x 27699 -309.6648255638816 -341.18248399412164 -2.5989405338003633
u 27700 0.9765165684728642 -0.01291420039696147
x 27700 -310.5052390587363 -341.6457446420546 -2.6766715381691712
u 27701 0.932112181770684 0.0013933765154990295
x 27701 -311.11105581972026 -341.96454619058625 -2.6376855682578446
u 27702 1.0054935099505962 0.007487034634552854
x 27702 -312.0378620101233 -342.40201696522587 -2.7634720042794454
u 27703 1.0469591102534113 0.006560621716383385
x 27703 -312.6787218805641 -342.62014681499966 -2.8635719932910106
u 27704 0.9746080501771066 0.0005107483339859597
x 27704 -313.3171812257124 -342.75474075109577 -3.0040766385793756
u 27705 0.9961596926061035 0.0018986353357511548
x 27705 -314.5243609712254 -342.9213484760961 -3.0048134567995257
u 27706 0.9848103343954457 0.0016773182394408074
x 27706 -315.26666559282836 -342.98359054978374 -3.1110636753889644
u 27707 1.0061597961964717 -0.011239497893177821
x 27707 -316.29308873160295 -342.9805287954008 3.1050978213736364
u 27708 1.0511382413667878 0.0050017086654855275
x 27708 -317.2827594431829 -342.95284676784536 3.1221601730409834
u 27709 1.0745103856348834 -0.0022406911677395904
x 27709 -318.56859624101804 -342.9927454538689 -3.06012136938031
u 27710 0.9980470510269467 -0.022754543746452475
x 27710 -319.6933218932817 -342.95889447410764 2.9999453360405024
u 27711 1.0351508571300065 1.5707963267948966
x 27711 -320.4655243771149 -343.7025689765988 -1.4667834800871828
u 27712 1.00302374567014 -0.004216380277317057
x 27712 -320.4395816330074 -344.7133125199465 -1.6234864625118655
u 27713 0.9573806221209096 -0.004978659792081396
x 27713 -320.50862866598766 -345.5500602719794 -1.6827697946673936
u 27714 0.9781418627532683 -0.006022778686018356
x 27714 -320.58743415237944 -346.66488185928586 -1.5999658327018154
u 27715 1.0349041609118057 0.001530037454999418
x 27715 -320.6965691731895 -347.6962822970683 -1.7524672070387304
u 27716 0.9990950254500771 -0.005841944356121446
x 27716 -320.76287486084556 -348.5025890189433 -1.5532238658443476
u 27717 1.0508666731083787 -0.0006248287640391993
x 27717 -320.88151645650885 -349.5319588035884 -1.8178692017564317
u 27718 1.0097575825581304 -0.003194869881009629
x 27718 -321.0662435895549 -350.2584714020609 -1.8217019747866914
u 27719 0.9861934052569752 -0.0017746383334402397
x 27719 -321.3231703762596 -351.1715607340796 -1.868469985720876
u 27720 0.9421407661723439 -0.00045416850870679676
x 27720 -321.5926399393002 -352.44435040575684 -1.6903923966172154
u 27721 0.9964735517123285 0.004499484717085744
x 27721 -321.6622658856755 -353.1054085854806 -1.661076443249571
u 27722 1.0176225413808637 0.001283215906497063
x 27722 -321.7820807387864 -354.0289279161849 -1.7385494234208831
u 27723 0.9955602977757251 0.0021503561236354044
x 27723 -321.82172321054924 -354.8275912609914 -1.502233868836741
u 27724 0.9492646083835476 -0.004143530278150721
x 27724 -321.79896655413955 -355.5541165474445 -1.5767340723321244
u 27725 0.9656336950526225 0.006498559501504194
x 27725 -321.7594991767512 -356.48318482474946 -1.47994843404042
u 27726 1.0291027557472148 -0.004684371237313331
x 27726 -321.76605575939203 -357.5787486136027 -1.6736134073445008
u 27727 0.9774664288967211 -0.002485167946252714
x 27727 -321.8452714444043 -358.70226052101316 -1.6087606785203432
u 27728 1.0059258984680626 0.001290071850568165
x 27728 -321.9361194849859 -359.82292705645295 -1.6946103628170714
u 27729 0.9863365863125058 0.0022818100537492095
x 27729 -322.0061695809245 -360.585737269084 -1.6301318429550404
u 27730 0.9871460450048853 -6.477154053467654e-06
x 27730 -322.02759263284617 -361.51906327362747 -1.5573596513048493
u 27731 0.9965304792875052 -0.007934205600678977
x 27731 -322.01587462742515 -362.2738623634449 -1.5531861599956063
u 27732 0.9977244758406452 -0.008992960595538788
x 27732 -322.0248810055411 -363.06038740240234 -1.6113071872945572
u 27733 1.0292509567626116 -0.010635793356458902
x 27733 -322.0754169617211 -364.0919889857333 -1.6281829288999343
u 27734 1.0149541203693055 0.013348268978364783
x 27734 -322.10132383777267 -365.46514346975226 -1.5511386228470043
u 27735 0.9930693190590072 -0.006255641626172018
x 27735 -322.3028343236582 -366.84360077459036 -1.8807686805596073
u 27736 1.01798140414677 -0.011765970889655369
x 27736 -322.4200806813193 -367.4369877252902 -1.650975190402642
u 27737 0.9858586927860332 -0.0006471666057731699
x 27737 -322.53709678863044 -368.7900860717785 -1.663148448648746
u 27738 0.9704308946230598 0.012588863298081716
x 27738 -322.67301215380286 -369.7824325226267 -1.750677605211098
u 27739 0.9855512328575453 -0.0015629847192218627
x 27739 -322.8489364557726 -370.47659661660003 -1.8873298312232842
u 27740 1.013488546522297 0.006584356063792213
x 27740 -323.17642038694885 -371.51522880644825 -1.8651358715379414
u 27741 0.9711271161032932 0.010828432702548886
x 27741 -323.48644254490074 -372.6567714007401 -1.8068278629871473
u 27742 1.0118890225407795 0.004181523543490383
x 27742 -323.6372349837145 -373.30666406645145 -1.7907495721883095
u 27743 1.0151911513653848 0.004897066297864204
x 27743 -323.7576354926019 -374.3912048259643 -1.5719680380303227
u 27744 1.0326332320657217 0.004817358275194339
x 27744 -323.75467850131344 -375.62133288979237 -1.564817009457367
u 27745 0.9664850540964245 0.0007993151772850916
x 27745 -323.6775573089621 -376.99217712535847 -1.4643777770165294
u 27746 0.9774239536850733 -0.0020139422319600747
x 27746 -323.6797183449151 -378.12457230539786 -1.6810316242382075
